10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/appData/appScanCodeCompare/all,200,19990
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/scanCodeCompare/all,200,20508
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:18:22:26],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:18:22:30],POST /login,200,29263
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/newconsumer/week_year/310903,200,10189
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/newconsumer/mth_year/310903,200,8698
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/newconsumer/season_year/310903,200,2878
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/newconsumer/dw_year/310903,200,580
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumerlabel/310101,200,22349
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/week_year/310903,200,26582
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/mth_year/310903,200,25331
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/season_year/310903,200,20418
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/dw_year/310903,200,18478
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/week_year/1001,200,28173
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/mth_year/1001,200,27110
10.47.190.79,[29/Nov/2018:18:22:30],GET /api/consumerservice/consumer/season_year/1001,200,22050
10.47.190.79,[29/Nov/2018:18:22:31],GET /api/consumerservice/consumer/dw_year/1001,200,20044
10.47.190.79,[29/Nov/2018:18:22:31],GET /api/consumerservice/consumer/week_year/310101,200,27667
10.47.190.79,[29/Nov/2018:18:22:31],GET /api/consumerservice/consumer/mth_year/310101,200,26601
10.47.190.79,[29/Nov/2018:18:22:31],GET /api/consumerservice/consumer/season_year/310101,200,21544
10.47.190.79,[29/Nov/2018:18:22:31],GET /api/consumerservice/consumer/dw_year/310101,200,19527
10.47.190.79,[29/Nov/2018:18:22:31],GET /api/consumerservice/consumerlabel/1001,200,22784
10.47.190.79,[29/Nov/2018:18:22:37],POST /login,200,29294
10.47.190.79,[29/Nov/2018:18:22:37],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[29/Nov/2018:18:22:37],POST /login,200,29278
10.47.190.79,[29/Nov/2018:18:22:37],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/storeSearch?q=310,200,603787
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/storeScoreSearch?q=%25E5%258F%258B%25E8%25B0%258A%25E7%2583%259F%25E6%259D%2582%25E5%25BA%2597&count=200,200,12
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/search?q=%E4%B8%AD%E5%8D%8E&count=100,200,1521
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/search?q=ZHR&count=100,200,85
10.47.190.79,[29/Nov/2018:18:22:38],GET /api/classifysearch/search?q=310101&count=100,200,85
177.189.35.246,[29/Nov/2018:19:00:09],GET /,403,108
61.219.11.151,[29/Nov/2018:19:41:07],lv[endof],400,173
139.196.198.181,[29/Nov/2018:20:03:06],GET /api/ntkservice/tobaccoData/6901028936460,200,413
10.47.190.79,[29/Nov/2018:20:45:15],POST /login,200,29286
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/similarproductsnew/week_year/310903,200,278
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/similarproductsnew/mth_year/310903,200,277
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/similarproductsnew/season_year/310903,200,280
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/similarproductsnew/dw_year/310903,200,273
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/scjz/week_year/530904,200,12493
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/newsalenum/week_year/310903,200,7002
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/newsalenum/mth_year/310903,200,5915
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/newsalenum/season_year/310903,200,2452
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/newsalenum/dw_year/310903,200,1050
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/product/310101,200,83
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/product/%E4%B8%AD%E5%8D%8E%EF%BC%88%E8%BD%AF%EF%BC%89,200,12
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/analysisK/week_year/1001,200,351310
10.47.190.79,[29/Nov/2018:20:45:15],GET /api/saleservice/fiveK/week_year/1001/3/5/10/12/20,200,201536
10.47.190.79,[29/Nov/2018:20:45:16],GET /api/saleservice/quotation/class_id/asc/0,200,30447
10.47.190.79,[29/Nov/2018:20:45:16],GET /api/saleservice/jbsl/week_year/310101,200,565
10.47.190.79,[29/Nov/2018:20:45:16],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207697
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/addMod/11/test11,412,190
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/kucun/dw_year/1001,200,5628
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/kucun/mth_year/1001,200,11076
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/kucun/season_year/1001,200,7173
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/quotation/class_id/asc/0,200,30431
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/news/class_id/asc/0,200,14277
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/jbsl/dw_year/310101,200,561
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/saveModIdSpecId/11/10090/310101,200,5
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/hyflsc/week_year/1001,200,3766
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/similarproducts/week_year/310101,200,18560
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/similarproducts/mth_year/310101,200,16457
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/similarproducts/season_year/310101,200,5573
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/similarproducts/dw_year/310101,200,1321
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/lunbo,200,5785
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/jbsl/week_year/530904,200,534
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/scjz/week_year/530904,200,12493
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/gongxu/week_year/1001,200,8036
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/gongxu/mth_year/1001,200,7102
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/gongxu/season_year/1001,200,2334
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/gongxu/dw_year/1001,200,461
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newkucun/week_year/310903,200,11599
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newkucun/mth_year/310903,200,9876
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newkucun/season_year/310903,200,3306
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/newkucun/dw_year/310903,200,666
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/sale/init,200,9404
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/clas/init,200,23786
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/classify/-1/class_id/asc,200,3209
10.47.190.79,[29/Nov/2018:20:45:18],GET /api/saleservice/jbsl/week_year/310101,200,565
10.47.190.79,[29/Nov/2018:20:45:19],GET /api/saleservice/initMap/310101,200,6836744
10.47.190.79,[29/Nov/2018:20:45:27],GET /api/saleservice/modifyMod/11/10096/test22,200,5
10.47.190.79,[29/Nov/2018:20:45:27],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[29/Nov/2018:20:45:28],POST /api/saleservice/saveMod,200,5
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/getMod/11,200,752
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207585
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/jbsl/week_year/3101010,200,12
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207561
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/jbsl/week_year/1001,200,401
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/gaishu/1001,200,7555
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/gongxu/week_year/310101,200,9365
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/gongxu/mth_year/310101,200,8320
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/gongxu/season_year/310101,200,2736
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/gongxu/dw_year/310101,200,544
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/area/init,200,484
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/analysisK/week_year/310101,200,355309
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/fldb/week_year/1001,200,1719
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/jbsl/week_year/1001,200,401
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/gaishu/1001,200,7549
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/kucun/week_year/310101,200,27698
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/kucun/mth_year/310101,200,10374
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/kucun/dw_year/310101,200,5314
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/getMod/11,200,752
10.47.190.79,[29/Nov/2018:20:45:30],GET /api/saleservice/getMod/11,200,754
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/jbsl/week_year/310903,200,573
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/analysisK/week_year/310903,200,328847
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189718
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/kline/init,200,118730
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[29/Nov/2018:20:45:31],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[29/Nov/2018:20:45:37],POST /login,200,29278
10.47.190.79,[29/Nov/2018:20:45:37],GET /api/storeservice/lszd/week_year/1001,200,21487
10.47.190.79,[29/Nov/2018:20:45:37],GET /api/storeservice/lszd/mth_year/1001,200,17191
10.47.190.79,[29/Nov/2018:20:45:37],GET /api/storeservice/lszd/season_year/1001,200,12978
10.47.190.79,[29/Nov/2018:20:45:37],GET /api/storeservice/lszd/dw_year/1001,200,12214
10.47.190.79,[29/Nov/2018:20:45:37],GET /api/storeservice/storesale/01310017/310101,200,161
10.47.190.79,[29/Nov/2018:20:45:37],GET /api/storeservice/shichang/week_year/310101,200,12110
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/mth_year/310101,200,7315
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/season_year/310101,200,2652
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/dw_year/310101,200,1785
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/storedetails/01310017,200,467
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/regionsale/week_year/310101,200,2402
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/lslabel/1001,200,14773
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/week_year/1001,200,11534
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/mth_year/1001,200,7249
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/season_year/1001,200,2634
10.47.190.79,[29/Nov/2018:20:45:38],GET /api/storeservice/shichang/dw_year/1001,200,1773
10.47.190.79,[29/Nov/2018:20:45:43],GET /api/storeservice/initMap,200,64274
10.47.190.79,[29/Nov/2018:20:45:43],GET /api/storeservice/screeninit,200,11100
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/marketCompetition/week_year/530904,200,2837
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/area/%25E4%25B8%258A%25E6%25B5%25B7%25E5%25B8%2582/310101,200,32
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/shichang/week_year/310903,200,12118
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/shichang/mth_year/310903,200,6874
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/shichang/season_year/310903,200,2647
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/shichang/dw_year/310903,200,1788
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/week_year/310903,200,22134
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/mth_year/310903,200,17369
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/season_year/310903,200,13489
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/dw_year/310903,200,12756
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lslabel/310101,200,15374
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/week_year/310101,200,22103
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/mth_year/310101,200,17730
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/season_year/310101,200,13495
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/lszd/dw_year/310101,200,12749
10.47.190.79,[29/Nov/2018:20:45:44],POST /login,200,29271
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appActivity/newActivity/all,200,7728
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/storeStar/desc,200,27620
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appScanCode/all/yan,200,6464
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/yan/av,200,3955
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/payment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B1,200,12
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/storeAverages/yan/av,200,4538
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/posScanCode/all/yan,200,6753
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/all/rt,200,3019
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appMixedOrderAndMemberInfo/all,200,14074
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appPayment/all/%E7%AC%94%E6%95%B0,200,4891
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/posData/storeAverages/all/rt,200,3449
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appScanCode/all/fyfj,200,6752
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/fyfj/av,200,3962
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/appData/appStoreAverages/all/cpp,200,3983
10.47.190.79,[29/Nov/2018:20:45:44],GET /api/storeservice/download/20180708,200,8572859
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appScanCode/all/feiyan,200,6797
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appStoreAverages/feiyan/av,200,4013
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appPayment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appStoreAverages/all/av,200,3977
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/posData/storeAverages/feiyan/av,200,4144
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/posData/posScanCode/all/feiyan,200,6903
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:20:45:55],GET /api/storeservice/appData/appScanCodeCompare/all,200,19983
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/scanCodeCompare/all,200,20501
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:20:45:56],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:20:45:59],POST /login,200,29271
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/newconsumer/week_year/310903,200,10189
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/newconsumer/mth_year/310903,200,8698
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/newconsumer/season_year/310903,200,2878
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/newconsumer/dw_year/310903,200,580
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumerlabel/310101,200,22349
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumer/week_year/310903,200,26589
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumer/mth_year/310903,200,25330
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumer/season_year/310903,200,20416
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumer/dw_year/310903,200,18471
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumer/week_year/1001,200,28188
10.47.190.79,[29/Nov/2018:20:45:59],GET /api/consumerservice/consumer/mth_year/1001,200,27111
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumer/season_year/1001,200,22049
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumer/dw_year/1001,200,20051
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumer/week_year/310101,200,27682
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumer/mth_year/310101,200,26617
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumer/season_year/310101,200,21545
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumer/dw_year/310101,200,19534
10.47.190.79,[29/Nov/2018:20:46:00],GET /api/consumerservice/consumerlabel/1001,200,22784
10.47.190.79,[29/Nov/2018:20:46:05],POST /login,200,29286
10.47.190.79,[29/Nov/2018:20:46:05],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[29/Nov/2018:20:46:05],POST /login,200,29294
10.47.190.79,[29/Nov/2018:20:46:05],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/storeSearch?q=310,200,603834
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/storeScoreSearch?q=%25E5%258F%258B%25E8%25B0%258A%25E7%2583%259F%25E6%259D%2582%25E5%25BA%2597&count=200,200,12
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/search?q=%E4%B8%AD%E5%8D%8E&count=100,200,1521
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/search?q=ZHR&count=100,200,85
10.47.190.79,[29/Nov/2018:20:46:06],GET /api/classifysearch/search?q=310101&count=100,200,85
185.222.211.18,[29/Nov/2018:21:07:14],"\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie:,mstshash=Administr",400,173
10.47.190.79,[29/Nov/2018:21:08:41],POST /login,200,29286
10.47.190.79,[29/Nov/2018:21:08:41],GET /user,200,29032
197.250.7.20,[29/Nov/2018:21:14:17],GET /,403,108
