10.47.190.79,[27/Nov/2018:14:48:32],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[27/Nov/2018:14:48:32],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[27/Nov/2018:14:48:33],GET /api/storeservice/appData/appScanCodeCompare/all,200,19982
10.47.190.79,[27/Nov/2018:14:48:33],GET /api/storeservice/posData/scanCodeCompare/all,200,20527
10.47.190.79,[27/Nov/2018:14:48:33],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[27/Nov/2018:14:48:33],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[27/Nov/2018:14:48:33],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[27/Nov/2018:14:48:34],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[27/Nov/2018:14:48:34],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[27/Nov/2018:14:48:34],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[27/Nov/2018:14:48:35],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[27/Nov/2018:14:48:35],GET /api/storeservice/posData/posScanCode/all/all,200,6585
10.47.190.79,[27/Nov/2018:14:48:35],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[27/Nov/2018:14:48:39],POST /login,200,29263
10.47.190.79,[27/Nov/2018:14:48:44],GET /api/consumerservice/newconsumer/week_year/310903,200,10193
10.47.190.79,[27/Nov/2018:14:48:45],GET /api/consumerservice/newconsumer/mth_year/310903,200,8691
10.47.190.79,[27/Nov/2018:14:48:46],GET /api/consumerservice/newconsumer/season_year/310903,200,2872
10.47.190.79,[27/Nov/2018:14:48:47],GET /api/consumerservice/newconsumer/dw_year/310903,200,579
10.47.190.79,[27/Nov/2018:14:48:52],GET /api/consumerservice/consumerlabel/310101,200,22367
10.47.190.79,[27/Nov/2018:14:49:01],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[27/Nov/2018:14:49:01],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[27/Nov/2018:14:49:02],GET /api/consumerservice/consumer/week_year/310903,200,26597
10.47.190.79,[27/Nov/2018:14:49:03],GET /api/consumerservice/consumer/mth_year/310903,200,25337
10.47.190.79,[27/Nov/2018:14:49:04],GET /api/consumerservice/consumer/season_year/310903,200,20416
10.47.190.79,[27/Nov/2018:14:49:05],GET /api/consumerservice/consumer/dw_year/310903,200,18473
10.47.190.79,[27/Nov/2018:14:49:05],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[27/Nov/2018:14:49:07],GET /api/consumerservice/consumer/week_year/1001,200,28166
10.47.190.79,[27/Nov/2018:14:49:07],GET /api/consumerservice/consumer/mth_year/1001,200,27103
10.47.190.79,[27/Nov/2018:14:49:08],GET /api/consumerservice/consumer/season_year/1001,200,22049
10.47.190.79,[27/Nov/2018:14:49:09],GET /api/consumerservice/consumer/dw_year/1001,200,20051
10.47.190.79,[27/Nov/2018:14:49:10],GET /api/consumerservice/consumer/week_year/310101,200,27680
10.47.190.79,[27/Nov/2018:14:49:10],GET /api/consumerservice/consumer/mth_year/310101,200,26614
10.47.190.79,[27/Nov/2018:14:49:11],GET /api/consumerservice/consumer/season_year/310101,200,21550
10.47.190.79,[27/Nov/2018:14:49:12],GET /api/consumerservice/consumer/dw_year/310101,200,19540
10.47.190.79,[27/Nov/2018:14:49:13],GET /api/consumerservice/consumerlabel/1001,200,22791
10.47.190.79,[27/Nov/2018:14:49:18],POST /login,200,29271
10.47.190.79,[27/Nov/2018:14:49:18],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[27/Nov/2018:14:49:19],POST /login,200,29271
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/storeSearch?q=310,200,605063
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/storeScoreSearch?q=%25E5%258F%258B%25E8%25B0%258A%25E7%2583%259F%25E6%259D%2582%25E5%25BA%2597&count=200,200,12
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/search?q=%E4%B8%AD%E5%8D%8E&count=100,200,1521
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/search?q=ZHR&count=100,200,85
10.47.190.79,[27/Nov/2018:14:49:19],GET /api/classifysearch/search?q=310101&count=100,200,85
139.162.119.197,[27/Nov/2018:15:05:53],GET /,403,108
198.108.66.96,[27/Nov/2018:15:16:32],GET /,403,108
10.47.190.79,[27/Nov/2018:15:21:22],POST /login,200,29287
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/week_year/310903,200,278
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/mth_year/310903,200,277
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/season_year/310903,200,280
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/dw_year/310903,200,273
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/scjz/week_year/530904,200,12496
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/newsalenum/week_year/310903,200,7002
10.47.190.79,[27/Nov/2018:15:21:22],GET /api/saleservice/newsalenum/mth_year/310903,200,5922
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/newsalenum/season_year/310903,200,2452
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/newsalenum/dw_year/310903,200,1050
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/product/310101,200,83
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/product/%E4%B8%AD%E5%8D%8E%EF%BC%88%E8%BD%AF%EF%BC%89,200,12
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/analysisK/week_year/1001,200,351317
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/fiveK/week_year/1001/3/5/10/12/20,200,201520
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/quotation/class_id/asc/0,200,30316
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/jbsl/week_year/310101,200,541
10.47.190.79,[27/Nov/2018:15:21:23],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207640
10.47.190.79,[27/Nov/2018:15:21:28],POST /login,200,29263
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/week_year/310903,200,278
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/mth_year/310903,200,277
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/season_year/310903,200,280
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/dw_year/310903,200,273
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/scjz/week_year/530904,200,12511
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/week_year/310903,200,7002
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/mth_year/310903,200,5922
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/season_year/310903,200,2452
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/dw_year/310903,200,1050
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/product/310101,200,83
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/product/%E4%B8%AD%E5%8D%8E%EF%BC%88%E8%BD%AF%EF%BC%89,200,12
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/analysisK/week_year/1001,200,351301
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/fiveK/week_year/1001/3/5/10/12/20,200,201528
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/quotation/class_id/asc/0,200,30308
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/jbsl/week_year/310101,200,541
10.47.190.79,[27/Nov/2018:15:21:28],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207600
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/addMod/11/test11,499,0
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/kucun/dw_year/1001,200,5633
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/kucun/mth_year/1001,200,11069
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/kucun/season_year/1001,200,7173
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/quotation/class_id/asc/0,200,30322
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/news/class_id/asc/0,200,14227
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/jbsl/dw_year/310101,200,536
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/saveModIdSpecId/11/10090/310101,200,5
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/hyflsc/week_year/1001,200,3768
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/similarproducts/week_year/310101,200,18560
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/similarproducts/mth_year/310101,200,16457
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/similarproducts/season_year/310101,200,5573
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/similarproducts/dw_year/310101,200,1321
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/lunbo,200,5804
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/jbsl/week_year/530904,200,511
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/scjz/week_year/530904,200,12518
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/gongxu/week_year/1001,200,8041
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/gongxu/mth_year/1001,200,7102
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/gongxu/season_year/1001,200,2334
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/gongxu/dw_year/1001,200,461
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[27/Nov/2018:15:21:33],GET /api/saleservice/newkucun/week_year/310903,200,11599
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/newkucun/mth_year/310903,200,9869
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/newkucun/season_year/310903,200,3306
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/newkucun/dw_year/310903,200,666
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/sale/init,200,9404
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/clas/init,200,23778
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/classify/-1/class_id/asc,200,3085
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/jbsl/week_year/310101,200,541
10.47.190.79,[27/Nov/2018:15:21:34],GET /api/saleservice/initMap/310101,200,6834478
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/addMod/11/test11,499,0
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/kucun/dw_year/1001,200,5633
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/kucun/mth_year/1001,200,11076
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/kucun/season_year/1001,200,7173
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/quotation/class_id/asc/0,200,30322
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/news/class_id/asc/0,200,14227
10.47.190.79,[27/Nov/2018:15:21:38],GET /api/saleservice/jbsl/dw_year/310101,200,536
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/saveModIdSpecId/11/10090/310101,200,5
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/hyflsc/week_year/1001,200,3768
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/similarproducts/week_year/310101,200,18560
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/similarproducts/mth_year/310101,200,16456
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/similarproducts/season_year/310101,200,5573
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/similarproducts/dw_year/310101,200,1321
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/lunbo,200,5804
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/jbsl/week_year/530904,200,511
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/scjz/week_year/530904,200,12511
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/gongxu/week_year/1001,200,8034
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/gongxu/mth_year/1001,200,7102
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/gongxu/season_year/1001,200,2334
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/gongxu/dw_year/1001,200,461
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/newkucun/week_year/310903,200,11599
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/newkucun/mth_year/310903,200,9876
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/newkucun/season_year/310903,200,3306
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/newkucun/dw_year/310903,200,666
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/sale/init,200,9404
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/clas/init,200,23778
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/classify/-1/class_id/asc,200,3085
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/jbsl/week_year/310101,200,541
10.47.190.79,[27/Nov/2018:15:21:39],GET /api/saleservice/initMap/310101,200,6839325
10.47.190.79,[27/Nov/2018:15:21:45],GET /api/saleservice/modifyMod/11/10096/test22,200,5
10.47.190.79,[27/Nov/2018:15:21:45],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[27/Nov/2018:15:21:46],POST /api/saleservice/saveMod,200,5
10.47.190.79,[27/Nov/2018:15:21:48],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:15:21:48],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207585
10.47.190.79,[27/Nov/2018:15:21:48],GET /api/saleservice/jbsl/week_year/3101010,200,12
10.47.190.79,[27/Nov/2018:15:21:48],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207600
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/jbsl/week_year/1001,200,379
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/gaishu/1001,200,7543
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/gongxu/week_year/310101,200,9364
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/gongxu/mth_year/310101,200,8313
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/gongxu/season_year/310101,200,2736
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/gongxu/dw_year/310101,200,544
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/area/init,200,484
10.47.190.79,[27/Nov/2018:15:21:49],GET /api/saleservice/analysisK/week_year/310101,200,355302
10.47.190.79,[27/Nov/2018:15:21:51],GET /api/saleservice/fldb/week_year/1001,200,1759
10.47.190.79,[27/Nov/2018:15:21:51],GET /api/saleservice/jbsl/week_year/1001,200,379
10.47.190.79,[27/Nov/2018:15:21:51],GET /api/saleservice/gaishu/1001,200,7549
10.47.190.79,[27/Nov/2018:15:21:51],GET /api/saleservice/kucun/week_year/310101,200,27704
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/kucun/mth_year/310101,200,10374
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/kucun/dw_year/310101,200,5308
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/getMod/11,200,519
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/jbsl/week_year/310903,200,548
10.47.190.79,[27/Nov/2018:15:21:52],GET /api/saleservice/analysisK/week_year/310903,200,328847
10.47.190.79,[27/Nov/2018:15:21:53],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189750
10.47.190.79,[27/Nov/2018:15:21:54],GET /api/saleservice/kline/init,200,118715
10.47.190.79,[27/Nov/2018:15:21:54],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[27/Nov/2018:15:21:54],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[27/Nov/2018:15:21:55],GET /api/saleservice/modifyMod/11/10096/test22,200,5
10.47.190.79,[27/Nov/2018:15:21:55],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[27/Nov/2018:15:21:55],POST /api/saleservice/saveMod,200,5
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207568
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/jbsl/week_year/3101010,200,12
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207601
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/jbsl/week_year/1001,200,379
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/gaishu/1001,200,7549
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/gongxu/week_year/310101,200,9357
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/gongxu/mth_year/310101,200,8320
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/gongxu/season_year/310101,200,2736
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/gongxu/dw_year/310101,200,544
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/area/init,200,484
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/analysisK/week_year/310101,200,355317
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/fldb/week_year/1001,200,1759
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/jbsl/week_year/1001,200,379
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/gaishu/1001,200,7549
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/kucun/week_year/310101,200,27712
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/kucun/mth_year/310101,200,10367
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/kucun/dw_year/310101,200,5314
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:15:21:58],GET /api/saleservice/getMod/11,200,519
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/jbsl/week_year/310903,200,548
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/analysisK/week_year/310903,200,328910
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189756
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/kline/init,200,118747
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[27/Nov/2018:15:21:59],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[27/Nov/2018:15:22:01],POST /login,200,29271
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/lszd/week_year/1001,200,21452
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/lszd/mth_year/1001,200,17180
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/lszd/season_year/1001,200,12967
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/lszd/dw_year/1001,200,12203
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/storesale/01310017/310101,200,161
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/week_year/310101,200,11404
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/mth_year/310101,200,6616
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/season_year/310101,200,1940
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/dw_year/310101,200,1124
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/storedetails/01310017,200,419
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/regionsale/week_year/310101,200,1140
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/lslabel/1001,200,14762
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/week_year/1001,200,10875
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/mth_year/1001,200,6570
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/season_year/1001,200,1945
10.47.190.79,[27/Nov/2018:15:22:01],GET /api/storeservice/shichang/dw_year/1001,200,1134
10.47.190.79,[27/Nov/2018:15:22:03],POST /login,200,29278
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/lszd/week_year/1001,200,21468
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/lszd/mth_year/1001,200,17173
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/lszd/season_year/1001,200,12967
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/lszd/dw_year/1001,200,12203
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/storesale/01310017/310101,200,161
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/shichang/week_year/310101,200,11404
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/shichang/mth_year/310101,200,6616
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/shichang/season_year/310101,200,1940
10.47.190.79,[27/Nov/2018:15:22:03],GET /api/storeservice/shichang/dw_year/310101,200,1124
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/storedetails/01310017,200,419
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/regionsale/week_year/310101,200,1140
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/lslabel/1001,200,14762
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/shichang/week_year/1001,200,10875
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/shichang/mth_year/1001,200,6570
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/shichang/season_year/1001,200,1945
10.47.190.79,[27/Nov/2018:15:22:04],GET /api/storeservice/shichang/dw_year/1001,200,1134
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/initMap,200,64885
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/screeninit,200,11100
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/marketCompetition/week_year/530904,200,2836
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/area/%25E4%25B8%258A%25E6%25B5%25B7%25E5%25B8%2582/310101,200,32
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/week_year/310903,200,11409
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/mth_year/310903,200,6169
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/season_year/310903,200,1936
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/dw_year/310903,200,1127
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/week_year/310903,200,22128
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/initMap,200,65005
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/mth_year/310903,200,17369
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/season_year/310903,200,13497
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/screeninit,200,11107
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/dw_year/310903,200,12749
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/marketCompetition/week_year/530904,200,2836
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lslabel/310101,200,15359
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/area/%25E4%25B8%258A%25E6%25B5%25B7%25E5%25B8%2582/310101,200,32
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/week_year/310101,200,22104
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/week_year/310903,200,11409
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/mth_year/310903,200,6175
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/mth_year/310101,200,17737
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/season_year/310903,200,1936
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/season_year/310101,200,13494
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/shichang/dw_year/310903,200,1127
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/dw_year/310101,200,12734
10.47.190.79,[27/Nov/2018:15:22:06],GET /api/storeservice/lszd/week_year/310903,200,22135
